OBJECTID,Record_ID,Offense_Code,Offense_Ext,Offense_Category,Description,Police_District,Beat,Grid,Occurence_Date,Occurence_Time
6889,1303753,2501,01,FORGERY,476 PC PASS FICTICIOUS CHECK,1,1B,0443,2018-03-14T07:00:00.000Z,00:15:10
6890,1303771,2303,1,LARCENY,487(A) PC GRAND THEFT >$950,3,3B,0768,2018-03-09T08:00:00.000Z,00:17:00
6891,1303773,2303,1,LARCENY,487(A) PC GRAND THEFT >$950,2,2A,0508,2018-02-24T08:00:00.000Z,00:18:00
6892,1303823,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,1,1A,0327,2018-02-26T08:00:00.000Z,00:13:36
6893,1303824,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,2,2A,0223,2018-03-11T08:00:00.000Z,00:13:24
6894,1303826,2501,01,FORGERY,476 PC PASS FICTICIOUS CHECK,6,6A,1014,2018-02-21T08:00:00.000Z,00:08:00
6895,1303836,2604,42,FRAUD,530.5(A) GET CRED W/OTH ID-FEL,5,5B,1614,2018-02-19T08:00:00.000Z,00:08:00
6896,1303865,2604,43,FRAUD,530.5(A) GET CRED W/OTH ID-MIS,4,4A,0936,2018-02-27T08:00:00.000Z,00:08:00
6897,1303878,2399,4,LARCENY,484 PETTY THEFT/LICENSE PLATE,6,6D,0845,2018-03-12T07:00:00.000Z,00:08:00
2001,1292230,1315,22,AGG ASSAULT,245(B) PC AWDW SEMIAUTO FIREAR,5,5A,1361,2018-01-26T08:00:00.000Z,00:23:24
2002,1292231,5212,54,WEAPON OFFENSE,21310 POSS DIRK/DAGGER-FEL,2,2A,0236,2018-01-26T08:00:00.000Z,00:13:00
2003,1292233,5212,90,WEAPON OFFENSE,30605 POSS ASSALT WEAP W/PRI,2,2B,0531,2018-01-26T08:00:00.000Z,00:19:17
2004,1292234,2404,12,AUTO THEFT,10855 VC LSE/RENT NOT RETURNED,2,2C,0605,2018-01-09T08:00:00.000Z,00:16:43
2005,1292235,3599,33,NARCOTICS,11377(A) POSS DANGEROUS DRUG,6,6B,1064,2018-01-27T08:00:00.000Z,00:01:24
2006,1292236,5499,143,TRAFFIC,2800.2(A) VC EVADE RECKLES-FEL,UI,UI,UI,2018-01-26T08:00:00.000Z,00:23:33
2007,1292237,2205,3,BURGLARY,459.5 BURGLARY SHOPLIFT < $950,3,3A,0776,2018-01-27T08:00:00.000Z,00:07:23
2008,1292238,2204,0,BURGLARY,459 PC BURG RESIDENCE-NO FORCE,6,6B,1077,2018-01-27T08:00:00.000Z,00:00:38
2009,1292239,1399,4,BATTERY,243(D) BATTERY CIVILIAN W/INJ,3,3B,0766,2018-01-27T08:00:00.000Z,00:00:50
2010,1292243,3599,33,NARCOTICS,11377(A) POSS DANGEROUS DRUG,3,3M,0744,2018-01-27T08:00:00.000Z,00:16:25
2011,1292247,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,6,6C,1132,2018-01-26T08:00:00.000Z,00:17:30
2012,1292248,3599,51,NARCOTICS,4573.6 POSS DRUGS IN JAIL/PRIS,1,1B,0444,2018-01-26T08:00:00.000Z,00:12:34
2013,1292251,1315,19,AGG ASSAULT,245(A)(1)AWDW-NON-FIREARM,3,3B,0788,2018-01-27T08:00:00.000Z,00:11:34
2014,1292252,2399,4,LARCENY,484 PETTY THEFT/LICENSE PLATE,3,3M,0731,2018-01-27T08:00:00.000Z,00:01:00
2015,1292253,5202,11,WEAPON OFFENSE,25400(A)(1) CCW IN VEHICLE-FEL,4,4B,0958,2018-01-27T08:00:00.000Z,00:15:00
2016,1292259,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,6,6D,0804,2018-01-25T08:00:00.000Z,00:20:50
2017,1292261,2999,33,VANDALISM,594(A)(2) DAMAGE PROP-MISD,6,6D,0847,2018-01-26T08:00:00.000Z,00:14:48
2018,1292262,3599,61,NARCOTICS,11350(A) POSS CONTROLLED SUBST,2,2A,0505,2018-01-27T08:00:00.000Z,00:01:26
2019,1292264,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,6,6E,0886,2018-01-26T08:00:00.000Z,00:12:00
2020,1292265,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,6,6D,0851,2018-01-20T08:00:00.000Z,00:15:00
2021,1292266,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,6,6E,0878,2018-01-25T08:00:00.000Z,00:15:50
2022,1292268,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,1,1C,0418,2018-01-24T08:00:00.000Z,00:15:00
2023,1292269,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,4,4B,1304,2018-01-16T08:00:00.000Z,00:15:18
2024,1292270,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,4,4C,1225,2018-01-17T08:00:00.000Z,00:06:20
2025,1292271,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,1,1A,0144,2018-01-21T08:00:00.000Z,00:12:21
2026,1292277,3599,33,NARCOTICS,11377(A) POSS DANGEROUS DRUG,3,3M,0734,2018-01-26T08:00:00.000Z,00:09:12
2027,1292280,2999,02,VANDALISM,594(B)(1) PC VANDALISM >$400,6,6A,1022,2018-01-27T08:00:00.000Z,00:08:26
2028,1292281,3599,61,NARCOTICS,11350(A) POSS CONTROLLED SUBST,6,6D,0851,2018-01-27T08:00:00.000Z,00:12:21
2029,1292283,1315,20,AGG ASSAULT,245(A)(2) AWDW-FIREARM,6,6C,1403,2018-01-25T08:00:00.000Z,00:23:40
2030,1292285,1399,4,BATTERY,243(D) BATTERY CIVILIAN W/INJ,6,6A,1051,2018-01-27T08:00:00.000Z,00:16:39
2031,1292286,5012,0,OBST JUDICIARY,1203.2 PC VIOL OF PROBATION,3,3M,0735,2018-01-27T08:00:00.000Z,00:12:10
2032,1292288,3599,60,NARCOTICS,11350(A) POSS CONT SUB/SUPER X,1,1C,0408,2018-01-26T08:00:00.000Z,00:19:37
2033,1292289,7399,36B,SAC CITY CODE,9.16.140B TRESPASS AFTR NOTICE,1,1C,0447,2018-01-27T08:00:00.000Z,00:16:31
2034,1292309,7399,131,SAC CITY CODE,5.108.280 ENTERTAIN PERMIT VIO,3,3M,0744,2018-01-18T08:00:00.000Z,00:01:42
2035,1292311,2999,33,VANDALISM,594(A)(2) DAMAGE PROP-MISD,1,1C,0447,2018-01-23T08:00:00.000Z,00:10:05
2036,1292312,2303,1,LARCENY,487(A) PC GRAND THEFT >$950,1,1A,0308,2018-01-25T08:00:00.000Z,00:12:34
2037,1292313,1299,0,ROBBERY,211 PC ROBBERY-UNSPECIFIED,2,2C,0620,2018-01-25T08:00:00.000Z,00:13:58
2038,1292314,2301,0A,LARCENY,487(C) GRAND THEFT-PERS <$950,5,5B,1634,2018-01-25T08:00:00.000Z,00:17:40
2039,1292315,2204,0,BURGLARY,459 PC BURG RESIDENCE-NO FORCE,1,1A,0106,2018-01-26T08:00:00.000Z,00:03:33
2040,1292319,3599,33,NARCOTICS,11377(A) POSS DANGEROUS DRUG,3,3A,0715,2018-01-26T08:00:00.000Z,00:14:57
2041,1292326,1203,0,ROBBERY,211 PC ROBBERY-SHOPLIFT,2,2B,0563,2018-01-26T08:00:00.000Z,00:16:08
2042,1292327,2999,15,VANDALISM,594(A)(1) PC VANDAL-DFACE PROP,2,2C,0558,2018-01-26T08:00:00.000Z,00:18:21
2043,1292330,7399,131,SAC CITY CODE,5.108.280 ENTERTAIN PERMIT VIO,3,3M,0744,2018-01-26T08:00:00.000Z,00:19:34
2044,1292335,1315,19,AGG ASSAULT,245(A)(1)AWDW-NON-FIREARM,2,2A,0222,2018-01-26T08:00:00.000Z,00:21:31
2045,1292336,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,1,1A,0101,2018-01-24T08:00:00.000Z,00:18:45
2046,1292338,2399,4,LARCENY,484 PETTY THEFT/LICENSE PLATE,5,5B,1614,2018-01-27T08:00:00.000Z,00:17:30
2047,1292340,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,4,4B,1334,2018-01-27T08:00:00.000Z,00:23:45
2048,1292348,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,4,4C,1278,2018-01-27T08:00:00.000Z,00:21:00
2049,1292351,2399,4,LARCENY,484 PETTY THEFT/LICENSE PLATE,4,4C,1259,2018-01-28T08:00:00.000Z,00:02:00
2050,1292379,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,2,2A,0506,2018-01-26T08:00:00.000Z,00:16:30
2051,1292382,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,3,3B,0727,2018-01-27T08:00:00.000Z,00:17:00
2052,1292384,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,4,4C,1289,2018-01-26T08:00:00.000Z,00:11:00
2053,1292388,3560,0,NARCOTICS,11360(A)HS SALE/TRANSP MARIJ,4,4B,1326,2018-01-27T08:00:00.000Z,00:17:55
2054,1292389,2803,0,STOLEN PROP,496(A) REC STOLEN PROP-FEL,1,1B,0412,2018-01-27T08:00:00.000Z,00:19:02
2055,1292390,2204,0,BURGLARY,459 PC BURG RESIDENCE-NO FORCE,5,5B,1614,2018-01-27T08:00:00.000Z,00:21:09
2056,1292391,2803,04,STOLEN PROP,496D(A) PURCH STLN VEH-FEL,5,5B,1603,2018-01-28T08:00:00.000Z,00:00:26
2057,1292392,5202,13,WEAPON OFFENSE,25400(A)(2) CCW ON PERSON-FEL,2,2A,0506,2018-01-28T08:00:00.000Z,00:00:41
2058,1292397,5212,54,WEAPON OFFENSE,21310 POSS DIRK/DAGGER-FEL,2,2B,0564,2018-01-28T08:00:00.000Z,00:07:07
2059,1292398,3599,33,NARCOTICS,11377(A) POSS DANGEROUS DRUG,2,2C,0603,2018-01-27T08:00:00.000Z,00:14:26
2060,1292399,5012,0,OBST JUDICIARY,1203.2 PC VIOL OF PROBATION,5,5B,1369,2018-01-27T08:00:00.000Z,00:15:59
2061,1292402,3599,33,NARCOTICS,11377(A) POSS DANGEROUS DRUG,3,3B,0746,2018-01-28T08:00:00.000Z,00:00:37
2062,1292406,3599,22,NARCOTICS,11364 HS POSS DRUG PARAPH,1,1C,0449,2018-01-27T08:00:00.000Z,00:07:37
2063,1292407,999,1,HOMICIDE,187(A) HOMICIDE,2,2B,0563,2018-01-28T08:00:00.000Z,00:21:43
2064,1292408,5404,11,TRAFFIC,23153(B) DUI BAC >.08 W/INJ,2,2A,0506,2018-01-27T08:00:00.000Z,00:22:04
2065,1292418,2999,02,VANDALISM,594(B)(1) PC VANDALISM >$400,6,6A,1041,2018-01-23T08:00:00.000Z,00:06:02
2066,1292422,5309,02,PUBLIC PEACE,653X(A) MISUSE 911 EMERGENCY,2,2A,0204,2018-01-28T08:00:00.000Z,00:05:42
2067,1292424,2803,0,STOLEN PROP,496(A) REC STOLEN PROP-FEL,2,2C,0604,2018-01-27T08:00:00.000Z,00:18:53
2068,1292425,1313,19,BATTERY,242 PC BATTERY CIVILIAN,6,6C,1111,2018-01-27T08:00:00.000Z,00:22:00
2069,1292426,5403,1,TRAFFIC,23152(F) DUI DRUGS,3,3B,0736,2018-01-28T08:00:00.000Z,00:00:36
2070,1292427,5404,000,TRAFFIC,23152(A) DUI ALCOHOL,4,4C,1274,2018-01-28T08:00:00.000Z,00:02:03
2071,1292428,1299,2,ROBBERY,211 PC ROBBERY-BUSINESS,2,2A,0502,2018-01-28T08:00:00.000Z,00:09:00
2072,1292431,2399,0,THEFT,22435.2(A) BP POSS SHOP CART,1,1B,0404,2018-01-28T08:00:00.000Z,00:09:45
2073,1292432,3599,22,NARCOTICS,11364 HS POSS DRUG PARAPH,4,4B,0977,2018-01-28T08:00:00.000Z,00:10:19
2074,1292433,1315,19,AGG ASSAULT,245(A)(1)AWDW-NON-FIREARM,2,2B,0525,2018-01-28T08:00:00.000Z,00:12:35
2075,1292434,5212,78,WEAPON OFFENSE,29800(A)(1) FELON POSS GUN,5,5C,1624,2018-01-28T08:00:00.000Z,00:15:49
2076,1292435,3599,22,NARCOTICS,11364 HS POSS DRUG PARAPH,5,5C,1606,2018-01-29T08:00:00.000Z,00:02:53
2077,1292436,5404,10,TRAFFIC,23153(A) DUI ALCOHOL W/INJ,3,3B,0738,2018-01-28T08:00:00.000Z,00:23:11
2078,1292439,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,6,6E,0898,2018-01-19T08:00:00.000Z,00:22:34
2079,1292444,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,2,2A,0512,2018-01-29T08:00:00.000Z,00:04:30
2080,1292445,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,1,1A,0324,2018-01-22T08:00:00.000Z,00:17:40
2081,1292446,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,3,3B,0716,2018-01-24T08:00:00.000Z,00:09:37
2082,1292447,5401,0,TRAFFIC,20002(A) HIT/RUN-FAIL INFO,6,6D,0801,2018-01-23T08:00:00.000Z,00:19:00
2083,1292448,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,3,3B,0737,2018-01-24T08:00:00.000Z,00:15:55
2084,1292449,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,5,5C,1644,2018-01-28T08:00:00.000Z,00:19:00
2085,1292450,2399,2,LARCENY,484 PC PETTY THEFT,1,1B,0404,2018-01-25T08:00:00.000Z,00:12:54
2086,1292451,2202,0,BURGLARY,459 PC BURG RESIDENCE-FORCE,1,1B,0478,2018-01-26T08:00:00.000Z,00:09:15
2087,1292452,2204,0,BURGLARY,459 PC BURG RESIDENCE-NO FORCE,1,1B,0412,2018-01-22T08:00:00.000Z,00:17:30
2088,1292453,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,6,6A,1042,2018-01-28T08:00:00.000Z,00:23:00
2089,1292454,2299,01,BURGLARY,459 PC BURG VEHICLE,5,5B,1614,2018-01-28T08:00:00.000Z,00:22:00
2090,1292455,5212,78,WEAPON OFFENSE,29800(A)(1) FELON POSS GUN,5,5B,1602,2018-01-26T08:00:00.000Z,00:15:00
2091,1292456,5401,0,TRAFFIC,20002(A) HIT/RUN-FAIL INFO,6,6A,1001,2018-01-25T08:00:00.000Z,00:14:20
2092,1292457,5213,4,WEAPON OFFENSE,246 PC SHOOT OCCUP DWELL/VEH,5,5B,1618,2018-01-27T08:00:00.000Z,00:01:46
2093,1292458,2605,1,FRAUD,484E(A)PC THEFT OF CREDIT CARD,6,6E,0878,2018-01-26T08:00:00.000Z,00:14:00
2094,1292459,2203,0,BURGLARY,459 PC BURG BUSINESS-FORCE,6,6C,1409,2018-01-27T08:00:00.000Z,00:03:49
2095,1292461,7399,36B,SAC CITY CODE,9.16.140B TRESPASS AFTR NOTICE,6,6D,0841,2018-01-28T08:00:00.000Z,00:22:00
2096,1292462,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,1,1A,0145,2018-01-26T08:00:00.000Z,00:12:11
2097,1292463,2203,0,BURGLARY,459 PC BURG BUSINESS-FORCE,1,1B,0421,2018-01-27T08:00:00.000Z,00:07:37
2098,1292464,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,3,3B,0736,2018-01-26T08:00:00.000Z,00:13:16
2099,1292465,2304,1,LARCENY,487(A) GRAND THEFT-AUTO PARTS,2,2A,0226,2018-01-18T08:00:00.000Z,00:20:00
2100,1292467,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,2,2B,0564,2018-01-27T08:00:00.000Z,00:11:55
2101,1292468,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,1,1C,0449,2018-01-28T08:00:00.000Z,00:23:00
2102,1292470,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,6,6B,1084,2018-01-27T08:00:00.000Z,00:11:39
2103,1292473,2203,0,BURGLARY,459 PC BURG BUSINESS-FORCE,1,1B,0421,2018-01-27T08:00:00.000Z,00:08:59
2104,1292474,2203,0,BURGLARY,459 PC BURG BUSINESS-FORCE,6,6D,0835,2018-01-27T08:00:00.000Z,00:02:45
2105,1292478,1315,19,AGG ASSAULT,245(A)(1)AWDW-NON-FIREARM,2,2B,0537,2018-01-27T08:00:00.000Z,00:11:37
2106,1292479,2399,4,LARCENY,484 PETTY THEFT/LICENSE PLATE,6,6B,1086,2018-01-27T08:00:00.000Z,00:15:00
2107,1292480,1399,4,BATTERY,243(D) BATTERY CIVILIAN W/INJ,6,6B,1005,2018-01-27T08:00:00.000Z,00:11:44
2108,1292481,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,6,6C,1405,2018-01-29T08:00:00.000Z,00:01:30
2109,1292483,2399,4,LARCENY,484 PETTY THEFT/LICENSE PLATE,2,2B,0556,2018-01-24T08:00:00.000Z,00:08:00
2110,1292484,1313,19,BATTERY,242 PC BATTERY CIVILIAN,4,4B,1346,2018-01-28T08:00:00.000Z,00:22:30
2111,1292489,5401,0,TRAFFIC,20002(A) HIT/RUN-FAIL INFO,6,6B,1421,2018-01-26T08:00:00.000Z,00:21:52
2112,1292490,2999,02,VANDALISM,594(B)(1) PC VANDALISM >$400,5,5A,1364,2018-01-19T08:00:00.000Z,00:16:00
2113,1292491,2299,01,BURGLARY,459 PC BURG VEHICLE,5,5A,1365,2018-01-27T08:00:00.000Z,00:11:00
2114,1292503,2404,13,AUTO THEFT,10851 VC AUTO THEFT LOCATE,5,5A,1361,2018-01-27T08:00:00.000Z,00:14:48
2115,1292507,1313,19,BATTERY,242 PC BATTERY CIVILIAN,6,6D,0851,2018-01-28T08:00:00.000Z,00:10:00
2116,1292510,1315,20,AGG ASSAULT,245(A)(2) AWDW-FIREARM,6,6C,1405,2018-01-27T08:00:00.000Z,00:15:37
2117,1292512,2399,2,LARCENY,484 PC PETTY THEFT,1,1B,0443,2018-01-22T08:00:00.000Z,00:02:20
2118,1292514,1203,0,ROBBERY,211 PC ROBBERY-SHOPLIFT,2,2B,0563,2018-01-27T08:00:00.000Z,00:16:11
2119,1292515,2404,13,AUTO THEFT,10851 VC AUTO THEFT LOCATE,2,2B,0551,2018-01-27T08:00:00.000Z,00:16:41
2120,1292517,2399,4,LARCENY,484 PETTY THEFT/LICENSE PLATE,2,2A,0233,2018-01-28T08:00:00.000Z,00:19:30
2121,1292520,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,3,3B,0766,2018-01-28T08:00:00.000Z,00:17:00
2122,1292521,2999,05,VANDALISM,594(B)(2)(A) VANDALISM <$400,2,2B,0543,2018-01-28T08:00:00.000Z,00:10:00
2123,1292522,2299,01,BURGLARY,459 PC BURG VEHICLE,6,6E,0877,2018-01-23T08:00:00.000Z,00:16:00
2124,1292523,2399,4,LARCENY,484 PETTY THEFT/LICENSE PLATE,2,2B,0543,2018-01-28T08:00:00.000Z,00:10:00
2125,1292524,2999,02,VANDALISM,594(B)(1) PC VANDALISM >$400,5,5C,1653,2018-01-26T08:00:00.000Z,00:08:00
2126,1292525,3599,22,NARCOTICS,11364 HS POSS DRUG PARAPH,4,4B,0966,2018-01-25T08:00:00.000Z,00:08:29
2127,1292526,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,1,1C,0139,2018-01-24T08:00:00.000Z,00:21:00
2128,1292529,2399,2,LARCENY,484 PC PETTY THEFT,5,5B,1616,2018-01-09T08:00:00.000Z,00:08:00
2129,1292541,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,1,1C,0447,2018-01-29T08:00:00.000Z,00:12:30
2130,1292545,2404,13,AUTO THEFT,10851 VC AUTO THEFT LOCATE,2,2A,0516,2018-01-13T08:00:00.000Z,00:15:02
2131,1292547,1313,19,BATTERY,242 PC BATTERY CIVILIAN,3,3M,0744,2018-01-28T08:00:00.000Z,00:01:00
2132,1292549,1299,2,ROBBERY,211 PC ROBBERY-BUSINESS,6,6E,1115,2018-01-27T08:00:00.000Z,00:17:45
2133,1292553,1315,20,AGG ASSAULT,245(A)(2) AWDW-FIREARM,5,5B,1603,2018-01-27T08:00:00.000Z,00:18:30
2134,1292555,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,1,1B,0404,2018-01-27T08:00:00.000Z,00:19:00
2135,1292558,3532,3,NARCOTICS,11352(A)HS SALE/TRANS CNTL SUB,2,2B,0544,2018-01-25T08:00:00.000Z,00:00:01
2136,1292559,1299,0,ROBBERY,211 PC ROBBERY-UNSPECIFIED,5,5C,1623,2018-01-27T08:00:00.000Z,00:19:22
2137,1292560,1299,2,ROBBERY,211 PC ROBBERY-BUSINESS,4,4B,1356,2018-01-27T08:00:00.000Z,00:18:13
2138,1292562,2303,3,LARCENY,484 PETTY THEFT-SHOPLIFT,5,5A,1522,2018-01-27T08:00:00.000Z,00:16:00
2139,1292566,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,1,1C,0425,2018-01-27T08:00:00.000Z,00:18:00
2140,1292567,5213,5,WEAPON OFFENSE,246.3(A) PC NEGL DISCH FIREARM,2,2B,0531,2018-01-27T08:00:00.000Z,00:23:02
2141,1292569,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,2,2B,0556,2018-01-27T08:00:00.000Z,00:23:43
2142,1292570,2399,2,LARCENY,484 PC PETTY THEFT,5,5C,1645,2018-01-26T08:00:00.000Z,00:14:00
2143,1292571,7399,12A,CITY ORDINANCE,5.108.030(A) ENTERTAINMENT PER,1,1C,0447,2018-01-28T08:00:00.000Z,00:00:13
2144,1292574,1313,19,BATTERY,242 PC BATTERY CIVILIAN,6,6A,1022,2018-01-26T08:00:00.000Z,00:08:00
2145,1292575,7399,12A,CITY ORDINANCE,5.108.030(A) ENTERTAINMENT PER,1,1C,0447,2018-01-28T08:00:00.000Z,00:02:13
2146,1292577,2399,4,LARCENY,484 PETTY THEFT/LICENSE PLATE,6,6E,0888,2018-01-28T08:00:00.000Z,00:20:00
2147,1292582,2202,0,BURGLARY,459 PC BURG RESIDENCE-FORCE,1,1B,0443,2018-01-28T08:00:00.000Z,00:06:46
2148,1292586,2399,4,LARCENY,484 PETTY THEFT/LICENSE PLATE,6,6E,0877,2018-01-25T08:00:00.000Z,00:14:10
2149,1292587,2202,0,BURGLARY,459 PC BURG RESIDENCE-FORCE,6,6B,1054,2018-01-27T08:00:00.000Z,00:23:30
2150,1292588,2999,04,VANDALISM,594(B)(2)(A) VANDAL GRAF <$400,6,6A,1014,2018-01-28T08:00:00.000Z,00:09:02
2151,1292590,1315,19,AGG ASSAULT,245(A)(1)AWDW-NON-FIREARM,2,2A,0223,2018-01-28T08:00:00.000Z,00:10:22
2152,1292592,2404,13,AUTO THEFT,10851 VC AUTO THEFT LOCATE,6,6A,1081,2018-01-28T08:00:00.000Z,00:12:38
2153,1292595,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,3,3B,0746,2018-01-27T08:00:00.000Z,00:17:00
2154,1292597,2999,33,VANDALISM,594(A)(2) DAMAGE PROP-MISD,6,6C,1405,2018-01-28T08:00:00.000Z,00:13:02
2155,1292604,5404,000,TRAFFIC,23152(A) DUI ALCOHOL,3,3M,0744,2018-01-28T08:00:00.000Z,00:18:44
2156,1292607,2299,01,BURGLARY,459 PC BURG VEHICLE,1,1A,0337,2018-01-22T08:00:00.000Z,00:19:35
2157,1292609,1313,19,BATTERY,242 PC BATTERY CIVILIAN,2,2B,0545,2018-01-29T08:00:00.000Z,00:12:40
2158,1292613,1315,39,AGG ASSAULT,245(A)(4)AWDW-FORCE ONLY,2,2B,0551,2018-01-17T08:00:00.000Z,00:08:29
2159,1292614,1313,19,BATTERY,242 PC BATTERY CIVILIAN,4,4B,1334,2018-01-17T08:00:00.000Z,00:08:00
2160,1292616,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,6,6E,0876,2018-01-24T08:00:00.000Z,00:17:07
2161,1292617,2303,3,LARCENY,484 PETTY THEFT-SHOPLIFT,2,2C,0619,2018-01-24T08:00:00.000Z,00:18:57
2162,1292618,1315,19,AGG ASSAULT,245(A)(1)AWDW-NON-FIREARM,6,6A,1041,2018-01-27T08:00:00.000Z,00:19:24
2163,1292621,2299,01,BURGLARY,459 PC BURG VEHICLE,2,2C,0619,2018-01-28T08:00:00.000Z,00:16:45
2164,1292622,7000,43A,IMPOUND,IMPOUNDED VEHICLE,2,2B,0544,2018-01-28T08:00:00.000Z,00:21:00
2165,1292627,5404,000,TRAFFIC,23152(A) DUI ALCOHOL,6,6E,0876,2018-01-28T08:00:00.000Z,00:20:34
2166,1292630,3599,33,NARCOTICS,11377(A) POSS DANGEROUS DRUG,3,3M,0744,2018-01-28T08:00:00.000Z,00:22:13
2167,1292631,1315,19,AGG ASSAULT,245(A)(1)AWDW-NON-FIREARM,1,1B,0411,2018-01-28T08:00:00.000Z,00:22:20
2168,1292633,3580,0,NARCOTICS,11379(A)HS SALE/TRANS CNTL SUB,4,4B,0969,2018-01-28T08:00:00.000Z,00:23:06
2169,1292634,2999,02,VANDALISM,594(B)(1) PC VANDALISM >$400,3,3M,0732,2018-01-28T08:00:00.000Z,00:23:15
2170,1292637,1299,0,ROBBERY,211 PC ROBBERY-UNSPECIFIED,3,3B,0716,2018-01-28T08:00:00.000Z,00:23:58
2171,1292641,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,6,6B,1064,2018-01-29T08:00:00.000Z,00:03:18
2172,1292644,3599,22,NARCOTICS,11364 HS POSS DRUG PARAPH,3,3M,0735,2018-01-29T08:00:00.000Z,00:09:55
2173,1292645,2205,3,BURGLARY,459.5 BURGLARY SHOPLIFT < $950,3,3M,0742,2018-01-29T08:00:00.000Z,00:07:37
2174,1292646,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,2,2A,0233,2018-01-29T08:00:00.000Z,00:08:34
2175,1292647,2803,04,STOLEN PROP,496D(A) PURCH STLN VEH-FEL,6,6E,1106,2018-01-29T08:00:00.000Z,00:08:53
2176,1292649,5212,01,WEAPON OFFENSE,417(A)1) PC BRANDISH NON-GUN,5,5A,1364,2018-01-27T08:00:00.000Z,00:12:00
2177,1292650,3599,61,NARCOTICS,11350(A) POSS CONTROLLED SUBST,5,5C,1624,2018-01-29T08:00:00.000Z,00:10:45
2178,1292652,3599,33,NARCOTICS,11377(A) POSS DANGEROUS DRUG,6,6B,1086,2018-01-29T08:00:00.000Z,00:11:05
2179,1292653,1315,19,AGG ASSAULT,245(A)(1)AWDW-NON-FIREARM,1,1B,0435,2018-01-29T08:00:00.000Z,00:12:14
2180,1292654,7399,37,SAC CITY CODE,9.16.130 LOITER MUNI PKG LOT,2,2C,0619,2018-01-29T08:00:00.000Z,00:12:22
2181,1292655,3599,22,NARCOTICS,11364 HS POSS DRUG PARAPH,3,3B,0716,2018-01-29T08:00:00.000Z,00:13:51
2182,1292656,2303,3,LARCENY,484 PETTY THEFT-SHOPLIFT,4,4A,0905,2018-01-04T08:00:00.000Z,00:16:00
2183,1292659,1313,19,BATTERY,242 PC BATTERY CIVILIAN,3,3B,0748,2018-01-26T08:00:00.000Z,00:07:20
2184,1292661,7000,83,RELEASE,849(B)(1) CERTIFICATE OF RELEA,6,6B,1007,2018-01-29T08:00:00.000Z,00:14:08
2185,1292666,1299,0,ROBBERY,211 PC ROBBERY-UNSPECIFIED,4,4A,0936,2018-01-29T08:00:00.000Z,00:10:42
